id,libdep,circo,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,actemp,actcho,inactret,age_moyen,libelle_commune,total_voix_par_ville,catégorie,nom,voix,pourcentage_voix,code_insee,insecurite,taux_chomage_moyen
51437,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,MACRON,36,24.65753424657534,80429,0.0,8.675
51438,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,LASSALLE,1,0.684931506849315,80429,0.0,8.675
51439,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,LE PEN,41,28.08219178082192,80429,0.0,8.675
51440,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,ZEMMOUR,5,3.4246575342465753,80429,0.0,8.675
51441,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,MÉLENCHON,17,11.643835616438356,80429,0.0,8.675
51442,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,HIDALGO,3,2.054794520547945,80429,0.0,8.675
51443,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,JADOT,3,2.054794520547945,80429,0.0,8.675
51444,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,PÉCRESSE,4,2.73972602739726,80429,0.0,8.675
51445,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,POUTOU,3,2.054794520547945,80429,0.0,8.675
51446,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,DUPONT-AIGNAN,4,2.73972602739726,80429,0.0,8.675
51447,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,abstentions,20,13.698630136986301,80429,0.0,8.675
51448,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,blancs,2,1.36986301369863,80429,0.0,8.675
51449,Somme,80004,11.5,28.2,31.4,22.7,6.2,41.3,5.7,23.3,41.1,Hénencourt,146,Petite ville,nuls,2,1.36986301369863,80429,0.0,8.675
51480,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,ARTHAUD,0,0.0,80432,0.0,8.675
51481,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,ROUSSEL,2,1.7391304347826086,80432,0.0,8.675
51482,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,MACRON,19,16.52173913043478,80432,0.0,8.675
51483,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,LASSALLE,2,1.7391304347826086,80432,0.0,8.675
51484,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,LE PEN,34,29.565217391304348,80432,0.0,8.675
51485,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,ZEMMOUR,2,1.7391304347826086,80432,0.0,8.675
51486,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,MÉLENCHON,10,8.695652173913043,80432,0.0,8.675
51487,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,HIDALGO,3,2.608695652173913,80432,0.0,8.675
51488,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,JADOT,2,1.7391304347826086,80432,0.0,8.675
51489,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,PÉCRESSE,6,5.217391304347826,80432,0.0,8.675
51490,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,POUTOU,0,0.0,80432,0.0,8.675
51491,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,DUPONT-AIGNAN,3,2.608695652173913,80432,0.0,8.675
51492,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,abstentions,29,25.217391304347824,80432,0.0,8.675
51493,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,blancs,3,2.608695652173913,80432,0.0,8.675
51494,Somme,80005,16.0,32.7,28.7,17.7,5,37.8,7.4,24.2,41.6,Herleville,115,Petite ville,nuls,0,0.0,80432,0.0,8.675
20070,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,ARTHAUD,0,0.0,59554,0.0,9.25
20071,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,ROUSSEL,39,7.847082494969819,59554,0.0,9.25
20072,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,MACRON,142,28.57142857142857,59554,0.0,9.25
20073,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,LASSALLE,4,0.8048289738430584,59554,0.0,9.25
20074,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,LE PEN,105,21.12676056338028,59554,0.0,9.25
20075,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,ZEMMOUR,22,4.426559356136821,59554,0.0,9.25
20076,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,MÉLENCHON,52,10.46277665995976,59554,0.0,9.25
20077,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,HIDALGO,4,0.8048289738430584,59554,0.0,9.25
20078,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,JADOT,25,5.030181086519115,59554,0.0,9.25
20079,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,PÉCRESSE,15,3.0181086519114686,59554,0.0,9.25
20080,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,POUTOU,0,0.0,59554,0.0,9.25
20081,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,DUPONT-AIGNAN,10,2.0120724346076457,59554,0.0,9.25
20082,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,abstentions,63,12.676056338028168,59554,0.0,9.25
20083,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,blancs,12,2.414486921529175,59554,0.0,9.25
20084,Nord,59020,22.9,32.8,23.9,16.1,4.3,34.7,8.8,19.6,39.0,Sars-et-Rosières,497,Petite ville,nuls,4,0.8048289738430584,59554,0.0,9.25
20085,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,ARTHAUD,11,1.103309929789368,59555,0.0,9.25
20086,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,ROUSSEL,16,1.60481444332999,59555,0.0,9.25
20087,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,MACRON,147,14.744232698094283,59555,0.0,9.25
20088,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,LASSALLE,14,1.4042126379137412,59555,0.0,9.25
20089,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,LE PEN,268,26.880641925777333,59555,0.0,9.25
20090,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,ZEMMOUR,33,3.3099297893681046,59555,0.0,9.25
20091,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,MÉLENCHON,102,10.230692076228685,59555,0.0,9.25
20092,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,HIDALGO,3,0.3009027081243731,59555,0.0,9.25
20093,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,JADOT,7,0.7021063189568706,59555,0.0,9.25
20094,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,PÉCRESSE,16,1.60481444332999,59555,0.0,9.25
20095,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,POUTOU,5,0.5015045135406219,59555,0.0,9.25
20096,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,DUPONT-AIGNAN,13,1.3039117352056169,59555,0.0,9.25
20097,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,abstentions,346,34.70411233701103,59555,0.0,9.25
20098,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,blancs,11,1.103309929789368,59555,0.0,9.25
20099,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Sars-Poteries,997,Petite ville,nuls,5,0.5015045135406219,59555,0.0,9.25
51645,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,ARTHAUD,9,1.5570934256055362,80444,0.0,8.675
51646,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,ROUSSEL,11,1.9031141868512111,80444,0.0,8.675
51647,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,MACRON,101,17.474048442906575,80444,0.0,8.675
51648,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,LASSALLE,14,2.422145328719723,80444,0.0,8.675
51649,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,LE PEN,161,27.854671280276815,80444,0.0,8.675
51650,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,ZEMMOUR,22,3.8062283737024223,80444,0.0,8.675
51651,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,MÉLENCHON,79,13.667820069204154,80444,0.0,8.675
51652,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,HIDALGO,5,0.8650519031141869,80444,0.0,8.675
51653,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,JADOT,12,2.0761245674740483,80444,0.0,8.675
51654,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,PÉCRESSE,12,2.0761245674740483,80444,0.0,8.675
51655,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,POUTOU,1,0.17301038062283738,80444,0.0,8.675
51656,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,DUPONT-AIGNAN,6,1.0380622837370241,80444,0.0,8.675
51657,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,abstentions,128,22.145328719723185,80444,0.0,8.675
51658,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,blancs,10,1.7301038062283738,80444,0.0,8.675
51659,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huchenneville,578,Petite ville,nuls,7,1.2110726643598615,80444,0.0,8.675
51675,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,ARTHAUD,6,0.9900990099009901,80446,0.0,8.675
51676,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,ROUSSEL,7,1.155115511551155,80446,0.0,8.675
51677,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,MACRON,131,21.61716171617162,80446,0.0,8.675
51678,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,LASSALLE,15,2.4752475247524752,80446,0.0,8.675
51679,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,LE PEN,171,28.217821782178216,80446,0.0,8.675
51680,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,ZEMMOUR,37,6.105610561056106,80446,0.0,8.675
51681,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,MÉLENCHON,58,9.570957095709572,80446,0.0,8.675
51682,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,HIDALGO,2,0.33003300330033003,80446,0.0,8.675
51683,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,JADOT,8,1.3201320132013201,80446,0.0,8.675
51684,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,PÉCRESSE,30,4.9504950495049505,80446,0.0,8.675
51685,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,POUTOU,0,0.0,80446,0.0,8.675
51686,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,DUPONT-AIGNAN,9,1.4851485148514851,80446,0.0,8.675
51687,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,abstentions,123,20.2970297029703,80446,0.0,8.675
51688,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,blancs,4,0.6600660066006601,80446,0.0,8.675
51689,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Huppy,606,Petite ville,nuls,5,0.825082508250825,80446,0.0,8.675
20295,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,ARTHAUD,0,0.0,59570,0.0,9.25
20296,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,ROUSSEL,5,0.6385696040868455,59570,0.0,9.25
20297,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,MACRON,263,33.58876117496807,59570,0.0,9.25
20298,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,LASSALLE,16,2.0434227330779056,59570,0.0,9.25
20299,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,LE PEN,149,19.029374201787995,59570,0.0,9.25
20300,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,ZEMMOUR,41,5.236270753512133,59570,0.0,9.25
20301,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,MÉLENCHON,76,9.70625798212005,59570,0.0,9.25
20302,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,HIDALGO,11,1.40485312899106,59570,0.0,9.25
20303,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,JADOT,18,2.2988505747126435,59570,0.0,9.25
20304,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,PÉCRESSE,47,6.002554278416347,59570,0.0,9.25
20305,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,POUTOU,2,0.2554278416347382,59570,0.0,9.25
20306,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,DUPONT-AIGNAN,10,1.277139208173691,59570,0.0,9.25
20307,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,abstentions,127,16.219667943805874,59570,0.0,9.25
20308,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,blancs,13,1.6602809706257982,59570,0.0,9.25
20309,Nord,59014,11.7,28.3,29.4,23.4,7.1,39.4,5.9,24.3,41.5,Socx,783,Petite ville,nuls,5,0.6385696040868455,59570,0.0,9.25
20640,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,ARTHAUD,9,0.2801120448179272,59592,7.87224085899248,9.25
20641,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,ROUSSEL,65,2.0230314347961404,59592,7.87224085899248,9.25
20642,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,MACRON,694,21.599751011515718,59592,7.87224085899248,9.25
20643,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,LASSALLE,42,1.3071895424836601,59592,7.87224085899248,9.25
20644,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,LE PEN,805,25.054466230936818,59592,7.87224085899248,9.25
20645,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,ZEMMOUR,165,5.135387488328664,59592,7.87224085899248,9.25
20646,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,MÉLENCHON,377,11.733582321817616,59592,7.87224085899248,9.25
20647,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,HIDALGO,38,1.1826953003423593,59592,7.87224085899248,9.25
20648,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,JADOT,83,2.583255524431995,59592,7.87224085899248,9.25
20649,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,PÉCRESSE,89,2.7699968876439462,59592,7.87224085899248,9.25
20650,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,POUTOU,19,0.5913476501711796,59592,7.87224085899248,9.25
20651,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,DUPONT-AIGNAN,47,1.4628073451602863,59592,7.87224085899248,9.25
20652,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,abstentions,749,23.311546840958606,59592,7.87224085899248,9.25
20653,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,blancs,25,0.778089013383131,59592,7.87224085899248,9.25
20654,Nord,59006,6.9,18.8,26.7,32.8,14.8,44.3,4.2,21.0,40.1,Thumeries,3213,Petite moyenne ville,nuls,6,0.18674136321195145,59592,7.87224085899248,9.25
52065,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,ARTHAUD,1,0.546448087431694,80477,0.0,8.675
52066,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,ROUSSEL,7,3.825136612021858,80477,0.0,8.675
52067,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,MACRON,42,22.950819672131146,80477,0.0,8.675
52068,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,LASSALLE,6,3.278688524590164,80477,0.0,8.675
52069,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,LE PEN,47,25.683060109289617,80477,0.0,8.675
52070,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,ZEMMOUR,11,6.0109289617486334,80477,0.0,8.675
52071,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,MÉLENCHON,21,11.475409836065573,80477,0.0,8.675
52072,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,HIDALGO,5,2.73224043715847,80477,0.0,8.675
52073,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,JADOT,0,0.0,80477,0.0,8.675
52074,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,PÉCRESSE,3,1.639344262295082,80477,0.0,8.675
52075,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,POUTOU,1,0.546448087431694,80477,0.0,8.675
52076,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,DUPONT-AIGNAN,3,1.639344262295082,80477,0.0,8.675
52077,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,abstentions,33,18.0327868852459,80477,0.0,8.675
52078,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,blancs,0,0.0,80477,0.0,8.675
52079,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Ligescourt,183,Petite ville,nuls,3,1.639344262295082,80477,0.0,8.675
20895,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,ARTHAUD,1,0.11750881316098707,59608,0.0,9.25
20896,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,ROUSSEL,23,2.7027027027027026,59608,0.0,9.25
20897,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,MACRON,182,21.386603995299648,59608,0.0,9.25
20898,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,LASSALLE,21,2.4676850763807283,59608,0.0,9.25
20899,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,LE PEN,218,25.616921269095183,59608,0.0,9.25
20900,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,ZEMMOUR,40,4.700352526439483,59608,0.0,9.25
20901,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,MÉLENCHON,118,13.866039952996475,59608,0.0,9.25
20902,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,HIDALGO,11,1.2925969447708578,59608,0.0,9.25
20903,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,JADOT,14,1.645123384253819,59608,0.0,9.25
20904,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,PÉCRESSE,34,3.9952996474735603,59608,0.0,9.25
20905,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,POUTOU,5,0.5875440658049353,59608,0.0,9.25
20906,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,DUPONT-AIGNAN,13,1.527614571092832,59608,0.0,9.25
20907,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,abstentions,155,18.213866039952997,59608,0.0,9.25
20908,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,blancs,12,1.410105757931845,59608,0.0,9.25
20909,Nord,59012,19.0,31.8,27,17.7,4.6,36.2,8.2,22.8,40.6,Vendegies-sur-Ecaillon,851,Petite ville,nuls,4,0.4700352526439483,59608,0.0,9.25
52320,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Machiel,135,Petite ville,ARTHAUD,1,0.7407407407407408,80496,0.0,8.675
52321,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Machiel,135,Petite ville,ROUSSEL,1,0.7407407407407408,80496,0.0,8.675
52322,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Machiel,135,Petite ville,MACRON,42,31.11111111111111,80496,0.0,8.675
52323,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Machiel,135,Petite ville,LASSALLE,3,2.2222222222222223,80496,0.0,8.675
52324,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Machiel,135,Petite ville,LE PEN,26,19.25925925925926,80496,0.0,8.675
52325,Somme,80003,14.2,32.8,30.3,17.8,5,38.0,6.1,28.7,44.2,Machiel,135,Petite ville,ZEMMOUR,10,7.4074074074074066,80496,0.0,8.675
